time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip
37000,SAT_24,Starlink-24,SAT,209000,0,500000,500.0,1,10.0.3.25
37000,SAT_25,Starlink-25,SAT,259000,0,500000,500.0,1,10.0.3.26
37000,SAT_26,Starlink-26,SAT,309000,0,500000,500.0,1,10.0.3.27
37000,SAT_27,Starlink-27,SAT,359000,0,500000,500.0,1,10.0.3.28
37000,SAT_28,Starlink-28,SAT,409000,0,500000,500.0,1,10.0.3.29
37000,SAT_29,Starlink-29,SAT,459000,0,500000,500.0,1,10.0.3.30
37000,SAT_30,Starlink-30,SAT,509000,0,500000,500.0,1,10.0.3.31
37000,SAT_31,Starlink-31,SAT,559000,0,500000,500.0,1,10.0.3.32
37000,SAT_32,Starlink-32,SAT,609000,0,500000,500.0,1,10.0.3.33
37000,SAT_33,Starlink-33,SAT,659000,0,500000,500.0,1,10.0.3.34
37000,SAT_34,Starlink-34,SAT,709000,0,500000,500.0,1,10.0.3.35
37000,SAT_35,Starlink-35,SAT,759000,0,500000,500.0,1,10.0.3.36
37000,SAT_36,Starlink-36,SAT,809000,0,500000,500.0,1,10.0.3.37
37000,SAT_37,Starlink-37,SAT,859000,0,500000,500.0,1,10.0.3.38
37000,SAT_38,Starlink-38,SAT,909000,0,500000,500.0,1,10.0.3.39
37000,SAT_39,Starlink-39,SAT,959000,0,500000,500.0,1,10.0.3.40
37000,SAT_40,Starlink-40,SAT,1009000,0,500000,500.0,1,10.0.3.41
37000,SAT_41,Starlink-41,SAT,1059000,0,500000,500.0,1,10.0.3.42
37000,SAT_42,Starlink-42,SAT,1109000,0,500000,500.0,1,10.0.3.43
37000,SAT_43,Starlink-43,SAT,1159000,0,500000,500.0,1,10.0.3.44
37000,SAT_44,Starlink-44,SAT,1209000,0,500000,500.0,1,10.0.3.45
37000,SAT_45,Starlink-45,SAT,1259000,0,500000,500.0,1,10.0.3.46
37000,SAT_46,Starlink-46,SAT,1309000,0,500000,500.0,1,10.0.3.47
37000,SAT_47,Starlink-47,SAT,1359000,0,500000,500.0,1,10.0.3.48
37000,SAT_48,Starlink-48,SAT,1409000,0,500000,500.0,1,10.0.3.49
37000,SAT_49,Starlink-49,SAT,1459000,0,500000,500.0,1,10.0.3.50
37100,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
37100,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
37100,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
37100,UAV_00,Drone-0,UAV,1142,2466,485,0.485,0,10.0.2.1
37100,UAV_01,Drone-1,UAV,-617,3134,532,0.532,0,10.0.2.2
37100,UAV_02,Drone-2,UAV,-2560,2376,549,0.55,0,10.0.2.3
37100,UAV_03,Drone-3,UAV,-3313,398,521,0.521,0,10.0.2.4
37100,UAV_04,Drone-4,UAV,-2508,-1398,473,0.473,0,10.0.2.5
37100,UAV_05,Drone-5,UAV,-1061,-2290,450,0.45,0,10.0.2.6
37100,UAV_06,Drone-6,UAV,504,-2564,472,0.472,0,10.0.2.7
37100,UAV_07,Drone-7,UAV,2241,-2080,520,0.52,0,10.0.2.8
37100,UAV_08,Drone-8,UAV,3424,-412,549,0.549,0,10.0.2.9
37100,UAV_09,Drone-9,UAV,2993,1668,533,0.533,0,10.0.2.10
37100,SAT_00,Starlink-0,SAT,-990300,0,500000,500.0,1,10.0.3.1
37100,SAT_01,Starlink-1,SAT,-940300,0,500000,500.0,1,10.0.3.2
37100,SAT_02,Starlink-2,SAT,-890300,0,500000,500.0,1,10.0.3.3
37100,SAT_03,Starlink-3,SAT,-840300,0,500000,500.0,1,10.0.3.4
37100,SAT_04,Starlink-4,SAT,-790300,0,500000,500.0,1,10.0.3.5
37100,SAT_05,Starlink-5,SAT,-740300,0,500000,500.0,1,10.0.3.6
37100,SAT_06,Starlink-6,SAT,-690300,0,500000,500.0,1,10.0.3.7
37100,SAT_07,Starlink-7,SAT,-640300,0,500000,500.0,1,10.0.3.8
37100,SAT_08,Starlink-8,SAT,-590300,0,500000,500.0,1,10.0.3.9
37100,SAT_09,Starlink-9,SAT,-540300,0,500000,500.0,1,10.0.3.10
37100,SAT_10,Starlink-10,SAT,-490300,0,500000,500.0,1,10.0.3.11
37100,SAT_11,Starlink-11,SAT,-440300,0,500000,500.0,1,10.0.3.12
37100,SAT_12,Starlink-12,SAT,-390300,0,500000,500.0,1,10.0.3.13
37100,SAT_13,Starlink-13,SAT,-340300,0,500000,500.0,1,10.0.3.14
37100,SAT_14,Starlink-14,SAT,-290300,0,500000,500.0,1,10.0.3.15
37100,SAT_15,Starlink-15,SAT,-240300,0,500000,500.0,1,10.0.3.16
37100,SAT_16,Starlink-16,SAT,-190300,0,500000,500.0,1,10.0.3.17
37100,SAT_17,Starlink-17,SAT,-140300,0,500000,500.0,1,10.0.3.18
37100,SAT_18,Starlink-18,SAT,-90300,0,500000,500.0,1,10.0.3.19
37100,SAT_19,Starlink-19,SAT,-40300,0,500000,500.0,1,10.0.3.20
37100,SAT_20,Starlink-20,SAT,9700,0,500000,500.0,1,10.0.3.21
37100,SAT_21,Starlink-21,SAT,59700,0,500000,500.0,1,10.0.3.22
37100,SAT_22,Starlink-22,SAT,109700,0,500000,500.0,1,10.0.3.23
37100,SAT_23,Starlink-23,SAT,159700,0,500000,500.0,1,10.0.3.24
37100,SAT_24,Starlink-24,SAT,209700,0,500000,500.0,1,10.0.3.25
37100,SAT_25,Starlink-25,SAT,259700,0,500000,500.0,1,10.0.3.26
37100,SAT_26,Starlink-26,SAT,309700,0,500000,500.0,1,10.0.3.27
37100,SAT_27,Starlink-27,SAT,359700,0,500000,500.0,1,10.0.3.28
37100,SAT_28,Starlink-28,SAT,409700,0,500000,500.0,1,10.0.3.29
37100,SAT_29,Starlink-29,SAT,459700,0,500000,500.0,1,10.0.3.30
37100,SAT_30,Starlink-30,SAT,509700,0,500000,500.0,1,10.0.3.31
37100,SAT_31,Starlink-31,SAT,559700,0,500000,500.0,1,10.0.3.32
37100,SAT_32,Starlink-32,SAT,609700,0,500000,500.0,1,10.0.3.33
37100,SAT_33,Starlink-33,SAT,659700,0,500000,500.0,1,10.0.3.34
37100,SAT_34,Starlink-34,SAT,709700,0,500000,500.0,1,10.0.3.35
37100,SAT_35,Starlink-35,SAT,759700,0,500000,500.0,1,10.0.3.36
37100,SAT_36,Starlink-36,SAT,809700,0,500000,500.0,1,10.0.3.37
37100,SAT_37,Starlink-37,SAT,859700,0,500000,500.0,1,10.0.3.38
37100,SAT_38,Starlink-38,SAT,909700,0,500000,500.0,1,10.0.3.39
37100,SAT_39,Starlink-39,SAT,959700,0,500000,500.0,1,10.0.3.40
37100,SAT_40,Starlink-40,SAT,1009700,0,500000,500.0,1,10.0.3.41
37100,SAT_41,Starlink-41,SAT,1059700,0,500000,500.0,1,10.0.3.42
37100,SAT_42,Starlink-42,SAT,1109700,0,500000,500.0,1,10.0.3.43
37100,SAT_43,Starlink-43,SAT,1159700,0,500000,500.0,1,10.0.3.44
37100,SAT_44,Starlink-44,SAT,1209700,0,500000,500.0,1,10.0.3.45
37100,SAT_45,Starlink-45,SAT,1259700,0,500000,500.0,1,10.0.3.46
37100,SAT_46,Starlink-46,SAT,1309700,0,500000,500.0,1,10.0.3.47
37100,SAT_47,Starlink-47,SAT,1359700,0,500000,500.0,1,10.0.3.48
37100,SAT_48,Starlink-48,SAT,1409700,0,500000,500.0,1,10.0.3.49
37100,SAT_49,Starlink-49,SAT,1459700,0,500000,500.0,1,10.0.3.50
37200,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
37200,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
37200,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
37200,UAV_00,Drone-0,UAV,1110,2527,487,0.488,0,10.0.2.1
37200,UAV_01,Drone-1,UAV,-689,3165,534,0.534,0,10.0.2.2
37200,UAV_02,Drone-2,UAV,-2611,2328,549,0.549,0,10.0.2.3
37200,UAV_03,Drone-3,UAV,-3282,328,519,0.519,0,10.0.2.4
37200,UAV_04,Drone-4,UAV,-2438,-1424,471,0.471,0,10.0.2.5
37200,UAV_05,Drone-5,UAV,-1010,-2299,450,0.45,0,10.0.2.6
37200,UAV_06,Drone-6,UAV,563,-2586,474,0.475,0,10.0.2.7
37200,UAV_07,Drone-7,UAV,2319,-2068,522,0.523,0,10.0.2.8
37200,UAV_08,Drone-8,UAV,3451,-345,549,0.55,0,10.0.2.9
37200,UAV_09,Drone-9,UAV,2935,1713,531,0.531,0,10.0.2.10
37200,SAT_00,Starlink-0,SAT,-989600,0,500000,500.0,1,10.0.3.1
37200,SAT_01,Starlink-1,SAT,-939600,0,500000,500.0,1,10.0.3.2
37200,SAT_02,Starlink-2,SAT,-889600,0,500000,500.0,1,10.0.3.3
37200,SAT_03,Starlink-3,SAT,-839600,0,500000,500.0,1,10.0.3.4
37200,SAT_04,Starlink-4,SAT,-789600,0,500000,500.0,1,10.0.3.5
37200,SAT_05,Starlink-5,SAT,-739600,0,500000,500.0,1,10.0.3.6
37200,SAT_06,Starlink-6,SAT,-689600,0,500000,500.0,1,10.0.3.7
37200,SAT_07,Starlink-7,SAT,-639600,0,500000,500.0,1,10.0.3.8
37200,SAT_08,Starlink-8,SAT,-589600,0,500000,500.0,1,10.0.3.9
37200,SAT_09,Starlink-9,SAT,-539600,0,500000,500.0,1,10.0.3.10
37200,SAT_10,Starlink-10,SAT,-489600,0,500000,500.0,1,10.0.3.11
37200,SAT_11,Starlink-11,SAT,-439600,0,500000,500.0,1,10.0.3.12
37200,SAT_12,Starlink-12,SAT,-389600,0,500000,500.0,1,10.0.3.13
37200,SAT_13,Starlink-13,SAT,-339600,0,500000,500.0,1,10.0.3.14
37200,SAT_14,Starlink-14,SAT,-289600,0,500000,500.0,1,10.0.3.15
37200,SAT_15,Starlink-15,SAT,-239599,0,500000,500.0,1,10.0.3.16
37200,SAT_16,Starlink-16,SAT,-189599,0,500000,500.0,1,10.0.3.17
37200,SAT_17,Starlink-17,SAT,-139599,0,500000,500.0,1,10.0.3.18
37200,SAT_18,Starlink-18,SAT,-89599,0,500000,500.0,1,10.0.3.19
37200,SAT_19,Starlink-19,SAT,-39599,0,500000,500.0,1,10.0.3.20
37200,SAT_20,Starlink-20,SAT,10400,0,500000,500.0,1,10.0.3.21
37200,SAT_21,Starlink-21,SAT,60400,0,500000,500.0,1,10.0.3.22
37200,SAT_22,Starlink-22,SAT,110400,0,500000,500.0,1,10.0.3.23
37200,SAT_23,Starlink-23,SAT,160400,0,500000,500.0,1,10.0.3.24
37200,SAT_24,Starlink-24,SAT,210400,0,500000,500.0,1,10.0.3.25
37200,SAT_25,Starlink-25,SAT,260400,0,500000,500.0,1,10.0.3.26
37200,SAT_26,Starlink-26,SAT,310400,0,500000,500.0,1,10.0.3.27
37200,SAT_27,Starlink-27,SAT,360400,0,500000,500.0,1,10.0.3.28
37200,SAT_28,Starlink-28,SAT,410400,0,500000,500.0,1,10.0.3.29
37200,SAT_29,Starlink-29,SAT,460400,0,500000,500.0,1,10.0.3.30
37200,SAT_30,Starlink-30,SAT,510400,0,500000,500.0,1,10.0.3.31
37200,SAT_31,Starlink-31,SAT,560400,0,500000,500.0,1,10.0.3.32
37200,SAT_32,Starlink-32,SAT,610400,0,500000,500.0,1,10.0.3.33
37200,SAT_33,Starlink-33,SAT,660400,0,500000,500.0,1,10.0.3.34
37200,SAT_34,Starlink-34,SAT,710400,0,500000,500.0,1,10.0.3.35
37200,SAT_35,Starlink-35,SAT,760400,0,500000,500.0,1,10.0.3.36
37200,SAT_36,Starlink-36,SAT,810400,0,500000,500.0,1,10.0.3.37
37200,SAT_37,Starlink-37,SAT,860400,0,500000,500.0,1,10.0.3.38
37200,SAT_38,Starlink-38,SAT,910400,0,500000,500.0,1,10.0.3.39
37200,SAT_39,Starlink-39,SAT,960400,0,500000,500.0,1,10.0.3.40
37200,SAT_40,Starlink-40,SAT,1010400,0,500000,500.0,1,10.0.3.41
37200,SAT_41,Starlink-41,SAT,1060400,0,500000,500.0,1,10.0.3.42
37200,SAT_42,Starlink-42,SAT,1110400,0,500000,500.0,1,10.0.3.43
37200,SAT_43,Starlink-43,SAT,1160400,0,500000,500.0,1,10.0.3.44
37200,SAT_44,Starlink-44,SAT,1210400,0,500000,500.0,1,10.0.3.45
37200,SAT_45,Starlink-45,SAT,1260400,0,500000,500.0,1,10.0.3.46
37200,SAT_46,Starlink-46,SAT,1310400,0,500000,500.0,1,10.0.3.47
37200,SAT_47,Starlink-47,SAT,1360400,0,500000,500.0,1,10.0.3.48
37200,SAT_48,Starlink-48,SAT,1410400,0,500000,500.0,1,10.0.3.49
37200,SAT_49,Starlink-49,SAT,1460400,0,500000,500.0,1,10.0.3.50
37300,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
37300,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
37300,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
37300,UAV_00,Drone-0,UAV,1077,2590,490,0.49,0,10.0.2.1
37300,UAV_01,Drone-1,UAV,-762,3192,535,0.536,0,10.0.2.2
37300,UAV_02,Drone-2,UAV,-2658,2276,548,0.549,0,10.0.2.3
37300,UAV_03,Drone-3,UAV,-3246,259,516,0.517,0,10.0.2.4
37300,UAV_04,Drone-4,UAV,-2370,-1448,469,0.469,0,10.0.2.5
37300,UAV_05,Drone-5,UAV,-960,-2311,450,0.45,0,10.0.2.6
37300,UAV_06,Drone-6,UAV,623,-2611,476,0.477,0,10.0.2.7
37300,UAV_07,Drone-7,UAV,2397,-2052,524,0.525,0,10.0.2.8
37300,UAV_08,Drone-8,UAV,3472,-277,549,0.55,0,10.0.2.9
37300,UAV_09,Drone-9,UAV,2873,1755,529,0.529,0,10.0.2.10
37300,SAT_00,Starlink-0,SAT,-988900,0,500000,500.0,1,10.0.3.1
37300,SAT_01,Starlink-1,SAT,-938900,0,500000,500.0,1,10.0.3.2
37300,SAT_02,Starlink-2,SAT,-888900,0,500000,500.0,1,10.0.3.3
37300,SAT_03,Starlink-3,SAT,-838900,0,500000,500.0,1,10.0.3.4
37300,SAT_04,Starlink-4,SAT,-788900,0,500000,500.0,1,10.0.3.5
37300,SAT_05,Starlink-5,SAT,-738900,0,500000,500.0,1,10.0.3.6
37300,SAT_06,Starlink-6,SAT,-688900,0,500000,500.0,1,10.0.3.7
37300,SAT_07,Starlink-7,SAT,-638900,0,500000,500.0,1,10.0.3.8
37300,SAT_08,Starlink-8,SAT,-588900,0,500000,500.0,1,10.0.3.9
37300,SAT_09,Starlink-9,SAT,-538900,0,500000,500.0,1,10.0.3.10
37300,SAT_10,Starlink-10,SAT,-488900,0,500000,500.0,1,10.0.3.11
37300,SAT_11,Starlink-11,SAT,-438900,0,500000,500.0,1,10.0.3.12
37300,SAT_12,Starlink-12,SAT,-388900,0,500000,500.0,1,10.0.3.13
37300,SAT_13,Starlink-13,SAT,-338900,0,500000,500.0,1,10.0.3.14
37300,SAT_14,Starlink-14,SAT,-288900,0,500000,500.0,1,10.0.3.15
37300,SAT_15,Starlink-15,SAT,-238900,0,500000,500.0,1,10.0.3.16
37300,SAT_16,Starlink-16,SAT,-188900,0,500000,500.0,1,10.0.3.17
37300,SAT_17,Starlink-17,SAT,-138900,0,500000,500.0,1,10.0.3.18
37300,SAT_18,Starlink-18,SAT,-88900,0,500000,500.0,1,10.0.3.19
37300,SAT_19,Starlink-19,SAT,-38900,0,500000,500.0,1,10.0.3.20
37300,SAT_20,Starlink-20,SAT,11099,0,500000,500.0,1,10.0.3.21
37300,SAT_21,Starlink-21,SAT,61099,0,500000,500.0,1,10.0.3.22
37300,SAT_22,Starlink-22,SAT,111099,0,500000,500.0,1,10.0.3.23
37300,SAT_23,Starlink-23,SAT,161099,0,500000,500.0,1,10.0.3.24
37300,SAT_24,Starlink-24,SAT,211099,0,500000,500.0,1,10.0.3.25
37300,SAT_25,Starlink-25,SAT,261099,0,500000,500.0,1,10.0.3.26
37300,SAT_26,Starlink-26,SAT,311100,0,500000,500.0,1,10.0.3.27
37300,SAT_27,Starlink-27,SAT,361100,0,500000,500.0,1,10.0.3.28
37300,SAT_28,Starlink-28,SAT,411100,0,500000,500.0,1,10.0.3.29
37300,SAT_29,Starlink-29,SAT,461100,0,500000,500.0,1,10.0.3.30
37300,SAT_30,Starlink-30,SAT,511100,0,500000,500.0,1,10.0.3.31
37300,SAT_31,Starlink-31,SAT,561100,0,500000,500.0,1,10.0.3.32
37300,SAT_32,Starlink-32,SAT,611100,0,500000,500.0,1,10.0.3.33
37300,SAT_33,Starlink-33,SAT,661100,0,500000,500.0,1,10.0.3.34
37300,SAT_34,Starlink-34,SAT,711100,0,500000,500.0,1,10.0.3.35
37300,SAT_35,Starlink-35,SAT,761100,0,500000,500.0,1,10.0.3.36
37300,SAT_36,Starlink-36,SAT,811100,0,500000,500.0,1,10.0.3.37
37300,SAT_37,Starlink-37,SAT,861100,0,500000,500.0,1,10.0.3.38
37300,SAT_38,Starlink-38,SAT,911100,0,500000,500.0,1,10.0.3.39
37300,SAT_39,Starlink-39,SAT,961100,0,500000,500.0,1,10.0.3.40
37300,SAT_40,Starlink-40,SAT,1011100,0,500000,500.0,1,10.0.3.41
37300,SAT_41,Starlink-41,SAT,1061100,0,500000,500.0,1,10.0.3.42
37300,SAT_42,Starlink-42,SAT,1111100,0,500000,500.0,1,10.0.3.43
37300,SAT_43,Starlink-43,SAT,1161100,0,500000,500.0,1,10.0.3.44
37300,SAT_44,Starlink-44,SAT,1211100,0,500000,500.0,1,10.0.3.45
37300,SAT_45,Starlink-45,SAT,1261100,0,500000,500.0,1,10.0.3.46
37300,SAT_46,Starlink-46,SAT,1311100,0,500000,500.0,1,10.0.3.47
37300,SAT_47,Starlink-47,SAT,1361100,0,500000,500.0,1,10.0.3.48
37300,SAT_48,Starlink-48,SAT,1411100,0,500000,500.0,1,10.0.3.49
37300,SAT_49,Starlink-49,SAT,1461100,0,500000,500.0,1,10.0.3.50
37400,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
37400,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
37400,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
37400,UAV_00,Drone-0,UAV,1042,2655,492,0.493,0,10.0.2.1
37400,UAV_01,Drone-1,UAV,-835,3215,537,0.538,0,10.0.2.2
37400,UAV_02,Drone-2,UAV,-2700,2220,548,0.548,0,10.0.2.3
37400,UAV_03,Drone-3,UAV,-3207,192,514,0.514,0,10.0.2.4
37400,UAV_04,Drone-4,UAV,-2304,-1472,467,0.467,0,10.0.2.5
37400,UAV_05,Drone-5,UAV,-913,-2327,450,0.45,0,10.0.2.6
37400,UAV_06,Drone-6,UAV,685,-2637,479,0.479,0,10.0.2.7
37400,UAV_07,Drone-7,UAV,2473,-2034,526,0.527,0,10.0.2.8
37400,UAV_08,Drone-8,UAV,3487,-208,549,0.55,0,10.0.2.9
37400,UAV_09,Drone-9,UAV,2807,1793,527,0.527,0,10.0.2.10
37400,SAT_00,Starlink-0,SAT,-988200,0,500000,500.0,1,10.0.3.1
37400,SAT_01,Starlink-1,SAT,-938200,0,500000,500.0,1,10.0.3.2
37400,SAT_02,Starlink-2,SAT,-888200,0,500000,500.0,1,10.0.3.3
37400,SAT_03,Starlink-3,SAT,-838200,0,500000,500.0,1,10.0.3.4
37400,SAT_04,Starlink-4,SAT,-788200,0,500000,500.0,1,10.0.3.5
37400,SAT_05,Starlink-5,SAT,-738200,0,500000,500.0,1,10.0.3.6
37400,SAT_06,Starlink-6,SAT,-688200,0,500000,500.0,1,10.0.3.7
37400,SAT_07,Starlink-7,SAT,-638200,0,500000,500.0,1,10.0.3.8
37400,SAT_08,Starlink-8,SAT,-588200,0,500000,500.0,1,10.0.3.9
37400,SAT_09,Starlink-9,SAT,-538200,0,500000,500.0,1,10.0.3.10
37400,SAT_10,Starlink-10,SAT,-488200,0,500000,500.0,1,10.0.3.11
37400,SAT_11,Starlink-11,SAT,-438200,0,500000,500.0,1,10.0.3.12
37400,SAT_12,Starlink-12,SAT,-388200,0,500000,500.0,1,10.0.3.13
37400,SAT_13,Starlink-13,SAT,-338200,0,500000,500.0,1,10.0.3.14
37400,SAT_14,Starlink-14,SAT,-288200,0,500000,500.0,1,10.0.3.15
37400,SAT_15,Starlink-15,SAT,-238200,0,500000,500.0,1,10.0.3.16
37400,SAT_16,Starlink-16,SAT,-188200,0,500000,500.0,1,10.0.3.17
37400,SAT_17,Starlink-17,SAT,-138200,0,500000,500.0,1,10.0.3.18
37400,SAT_18,Starlink-18,SAT,-88200,0,500000,500.0,1,10.0.3.19
37400,SAT_19,Starlink-19,SAT,-38200,0,500000,500.0,1,10.0.3.20
37400,SAT_20,Starlink-20,SAT,11800,0,500000,500.0,1,10.0.3.21
37400,SAT_21,Starlink-21,SAT,61800,0,500000,500.0,1,10.0.3.22
37400,SAT_22,Starlink-22,SAT,111800,0,500000,500.0,1,10.0.3.23
37400,SAT_23,Starlink-23,SAT,161800,0,500000,500.0,1,10.0.3.24
37400,SAT_24,Starlink-24,SAT,211800,0,500000,500.0,1,10.0.3.25
37400,SAT_25,Starlink-25,SAT,261800,0,500000,500.0,1,10.0.3.26
37400,SAT_26,Starlink-26,SAT,311800,0,500000,500.0,1,10.0.3.27
37400,SAT_27,Starlink-27,SAT,361800,0,500000,500.0,1,10.0.3.28
37400,SAT_28,Starlink-28,SAT,411800,0,500000,500.0,1,10.0.3.29
37400,SAT_29,Starlink-29,SAT,461800,0,500000,500.0,1,10.0.3.30
37400,SAT_30,Starlink-30,SAT,511800,0,500000,500.0,1,10.0.3.31
37400,SAT_31,Starlink-31,SAT,561800,0,500000,500.0,1,10.0.3.32
37400,SAT_32,Starlink-32,SAT,611800,0,500000,500.0,1,10.0.3.33
37400,SAT_33,Starlink-33,SAT,661800,0,500000,500.0,1,10.0.3.34
37400,SAT_34,Starlink-34,SAT,711800,0,500000,500.0,1,10.0.3.35
37400,SAT_35,Starlink-35,SAT,761800,0,500000,500.0,1,10.0.3.36
37400,SAT_36,Starlink-36,SAT,811800,0,500000,500.0,1,10.0.3.37
37400,SAT_37,Starlink-37,SAT,861800,0,500000,500.0,1,10.0.3.38
37400,SAT_38,Starlink-38,SAT,911800,0,500000,500.0,1,10.0.3.39
37400,SAT_39,Starlink-39,SAT,961800,0,500000,500.0,1,10.0.3.40
37400,SAT_40,Starlink-40,SAT,1011800,0,500000,500.0,1,10.0.3.41
37400,SAT_41,Starlink-41,SAT,1061800,0,500000,500.0,1,10.0.3.42
37400,SAT_42,Starlink-42,SAT,1111800,0,500000,500.0,1,10.0.3.43
37400,SAT_43,Starlink-43,SAT,1161800,0,500000,500.0,1,10.0.3.44
37400,SAT_44,Starlink-44,SAT,1211800,0,500000,500.0,1,10.0.3.45
37400,SAT_45,Starlink-45,SAT,1261800,0,500000,500.0,1,10.0.3.46
37400,SAT_46,Starlink-46,SAT,1311800,0,500000,500.0,1,10.0.3.47
37400,SAT_47,Starlink-47,SAT,1361800,0,500000,500.0,1,10.0.3.48
37400,SAT_48,Starlink-48,SAT,1411800,0,500000,500.0,1,10.0.3.49
37400,SAT_49,Starlink-49,SAT,1461800,0,500000,500.0,1,10.0.3.50
37500,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
37500,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
37500,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
37500,UAV_00,Drone-0,UAV,1005,2721,495,0.495,0,10.0.2.1
37500,UAV_01,Drone-1,UAV,-909,3233,539,0.539,0,10.0.2.2
37500,UAV_02,Drone-2,UAV,-2737,2160,547,0.547,0,10.0.2.3
37500,UAV_03,Drone-3,UAV,-3164,126,511,0.512,0,10.0.2.4
37500,UAV_04,Drone-4,UAV,-2240,-1495,465,0.466,0,10.0.2.5
37500,UAV_05,Drone-5,UAV,-867,-2346,450,0.451,0,10.0.2.6
37500,UAV_06,Drone-6,UAV,749,-2664,481,0.481,0,10.0.2.7
37500,UAV_07,Drone-7,UAV,2549,-2011,528,0.529,0,10.0.2.8
37500,UAV_08,Drone-8,UAV,3496,-139,549,0.55,0,10.0.2.9
37500,UAV_09,Drone-9,UAV,2738,1827,525,0.525,0,10.0.2.10
37500,SAT_00,Starlink-0,SAT,-987500,0,500000,500.0,1,10.0.3.1
37500,SAT_01,Starlink-1,SAT,-937500,0,500000,500.0,1,10.0.3.2
37500,SAT_02,Starlink-2,SAT,-887500,0,500000,500.0,1,10.0.3.3
37500,SAT_03,Starlink-3,SAT,-837500,0,500000,500.0,1,10.0.3.4
37500,SAT_04,Starlink-4,SAT,-787500,0,500000,500.0,1,10.0.3.5
37500,SAT_05,Starlink-5,SAT,-737500,0,500000,500.0,1,10.0.3.6
37500,SAT_06,Starlink-6,SAT,-687500,0,500000,500.0,1,10.0.3.7
37500,SAT_07,Starlink-7,SAT,-637500,0,500000,500.0,1,10.0.3.8
37500,SAT_08,Starlink-8,SAT,-587500,0,500000,500.0,1,10.0.3.9
37500,SAT_09,Starlink-9,SAT,-537500,0,500000,500.0,1,10.0.3.10
37500,SAT_10,Starlink-10,SAT,-487500,0,500000,500.0,1,10.0.3.11
37500,SAT_11,Starlink-11,SAT,-437500,0,500000,500.0,1,10.0.3.12
37500,SAT_12,Starlink-12,SAT,-387500,0,500000,500.0,1,10.0.3.13
37500,SAT_13,Starlink-13,SAT,-337500,0,500000,500.0,1,10.0.3.14
37500,SAT_14,Starlink-14,SAT,-287500,0,500000,500.0,1,10.0.3.15
37500,SAT_15,Starlink-15,SAT,-237500,0,500000,500.0,1,10.0.3.16
37500,SAT_16,Starlink-16,SAT,-187500,0,500000,500.0,1,10.0.3.17
37500,SAT_17,Starlink-17,SAT,-137500,0,500000,500.0,1,10.0.3.18
37500,SAT_18,Starlink-18,SAT,-87500,0,500000,500.0,1,10.0.3.19
37500,SAT_19,Starlink-19,SAT,-37500,0,500000,500.0,1,10.0.3.20
37500,SAT_20,Starlink-20,SAT,12500,0,500000,500.0,1,10.0.3.21
37500,SAT_21,Starlink-21,SAT,62500,0,500000,500.0,1,10.0.3.22
37500,SAT_22,Starlink-22,SAT,112500,0,500000,500.0,1,10.0.3.23
37500,SAT_23,Starlink-23,SAT,162500,0,500000,500.0,1,10.0.3.24
37500,SAT_24,Starlink-24,SAT,212500,0,500000,500.0,1,10.0.3.25
37500,SAT_25,Starlink-25,SAT,262500,0,500000,500.0,1,10.0.3.26
37500,SAT_26,Starlink-26,SAT,312500,0,500000,500.0,1,10.0.3.27
37500,SAT_27,Starlink-27,SAT,362500,0,500000,500.0,1,10.0.3.28
37500,SAT_28,Starlink-28,SAT,412500,0,500000,500.0,1,10.0.3.29
37500,SAT_29,Starlink-29,SAT,462500,0,500000,500.0,1,10.0.3.30
37500,SAT_30,Starlink-30,SAT,512500,0,500000,500.0,1,10.0.3.31
37500,SAT_31,Starlink-31,SAT,562500,0,500000,500.0,1,10.0.3.32
37500,SAT_32,Starlink-32,SAT,612500,0,500000,500.0,1,10.0.3.33
37500,SAT_33,Starlink-33,SAT,662500,0,500000,500.0,1,10.0.3.34
37500,SAT_34,Starlink-34,SAT,712500,0,500000,500.0,1,10.0.3.35
37500,SAT_35,Starlink-35,SAT,762500,0,500000,500.0,1,10.0.3.36
37500,SAT_36,Starlink-36,SAT,812500,0,500000,500.0,1,10.0.3.37
37500,SAT_37,Starlink-37,SAT,862500,0,500000,500.0,1,10.0.3.38
37500,SAT_38,Starlink-38,SAT,912500,0,500000,500.0,1,10.0.3.39
